
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_49_880.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_49_880.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_49_880.jpg,0,0,0,4.894707E-06
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_49_976.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_49_976.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_49_976.jpg,0,0,0,1.241122E-05
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_070.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_070.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_070.jpg,0,0,0,4.460079E-06
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_163.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_163.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_163.jpg,0,0,0,9.788493E-06
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_232.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_232.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_232.jpg,0,0,0,7.98106E-07
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_302.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_302.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_302.jpg,0,0,0,2.044884E-06
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_418.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_418.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_418.jpg,0,0.202539,0,0.1554733
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_485.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_485.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_485.jpg,0,0.4120653,0,0.3706078
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_595.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_595.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_595.jpg,0,0.7395151,0,1.25423
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_667.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_667.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_667.jpg,0,0.9553592,0,1.910087
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_752.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_752.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_752.jpg,-0.15,1,0,3.078077
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_850.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_850.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_850.jpg,0,1,0,4.240541
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_50_932.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_50_932.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_50_932.jpg,0,1,0,5.171514
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_033.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_033.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_033.jpg,0,1,0,6.325892
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_128.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_128.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_128.jpg,0,1,0,7.4691
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_205.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_205.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_205.jpg,-0.1,1,0,8.37355
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_302.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_302.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_302.jpg,-0.35,1,0,9.464246
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_405.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_405.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_405.jpg,0,1,0,10.54816
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_479.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_479.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_479.jpg,0,1,0,11.52807
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_547.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_547.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_547.jpg,0,1,0,11.83819
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_633.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_633.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_633.jpg,0,1,0,12.71139
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_715.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_715.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_715.jpg,0,1,0,13.77703
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_821.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_821.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_821.jpg,-0.2,1,0,14.99864
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_892.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_892.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_892.jpg,-0.35,1,0,15.70097
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_51_964.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_51_964.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_51_964.jpg,-0.5500001,1,0,16.43829
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_52_032.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_52_032.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_52_032.jpg,0,1,0,16.97588
/home/surya/Documents/final_year_project/IMG/center_2021_05_28_12_56_52_139.jpg,/home/surya/Documents/final_year_project/IMG/left_2021_05_28_12_56_52_139.jpg,/home/surya/Documents/final_year_project/IMG/right_2021_05_28_12_56_52_139.jpg,0,1,0,18.12681
